대여소번호,대여소명,전체 이용건수,평일출근이용건수,평일퇴근이용건수,주말이용건수,평일출근비중,평일퇴근비중,주말비중
148,148. 용강동 주민센터 앞,14658,3192,2084,4307,0.2177650429799427,0.14217492154454905,0.293832719334152
453,453. 종로오가 지하쇼핑센터 14번출구,14658,1655,2982,3142,0.1129076272342748,0.2034383954154728,0.21435393641697367
5508,5508. 성산유수지공원,14654,2203,2219,4276,0.1503343796915518,0.15142623174559847,0.29179746144397434
2177,2177. 신대방역 2번 출구,14652,1748,2794,4149,0.11930111930111931,0.1906906906906907,0.2831695331695332
2070,2070. 노량진역 2번 출구 앞,14628,1035,2732,4753,0.07075471698113207,0.18676510801203172,0.3249248017500684
2375,2375. 수서역 1번출구 앞,14610,2520,3708,2877,0.17248459958932238,0.2537987679671458,0.19691991786447638
4272,4272. 홍남교 사거리,14601,2669,2154,4117,0.1827956989247312,0.14752414218204232,0.28196698856242725
2106,2106. 세이브마트,14588,2095,1705,3752,0.14361118727721414,0.11687688511105018,0.2571976967370441
2413,2413.도곡역 1번 출구,14580,2013,2784,4047,0.13806584362139918,0.19094650205761318,0.27757201646090535
4872,4872. 개롱역 3번 출구 뒤,14543,1608,2568,3947,0.11056865846111531,0.17657979784088565,0.2714020490957849
4090,4090. 녹천교 앞 사거리,14541,2058,2218,4257,0.14153084382092015,0.15253421360291589,0.2927584072622241
407,407. 마포구 육아종합지원센터,14526,1905,2731,2851,0.13114415530772408,0.188007710312543,0.19626875946578548
367,367. 독립문역 3-1번출구 ,14510,6354,1788,2681,0.4379048931771192,0.12322536181943487,0.18476912474155754
1627,1627. 수락산역 4번출구,14492,1653,3160,3693,0.11406293127242617,0.21805133866961082,0.254830251173061
2187,2187. 현대시장사거리,14485,2410,1937,3860,0.16637901277183292,0.13372454263030722,0.2664825681739731
2169,2169. 봉천역 2번출구,14456,1569,2308,3790,0.10853624792473714,0.1596568898727172,0.262174875484228
1665,1665. 양지근린공원앞,14452,1854,2040,3990,0.12828674231940215,0.14115693329642956,0.27608635482978133
356,356. KT혜화지사 앞,14444,2055,2641,3090,0.14227360841872058,0.18284408751038495,0.21392965937413458
2515,2515.서초초등학교 후문,14438,929,3796,3546,0.06434409197949854,0.26291730156531373,0.2456018839174401
1411,1411. 상봉시장앞 교차로 한성빌딩 앞,14438,1629,1927,4000,0.1128272613935448,0.13346723922981021,0.2770466823659787
2709,2709.강변아파트 310동 앞,14432,2349,1899,4568,0.16276330376940132,0.13158259423503327,0.3165188470066519
4957,4957. 신명초교 교차로,14407,2925,1824,3901,0.20302630665648644,0.12660512250989103,0.270771152911779
124,124. 서강대 정문 건너편,14395,1308,2437,4045,0.09086488364015283,0.16929489406043766,0.28100034734282736
610,610. 동대문중 교차로,14388,3311,2093,3441,0.2301223241590214,0.14546844592716152,0.23915763135946622
3507,3507. 어린이회관,14377,2950,1821,3291,0.20518884329136816,0.1266606385198581,0.22890728246504835
4267,4267. 서대문역 2번 출구,14367,2197,2785,3425,0.15291988584951624,0.19384701051019698,0.23839354075311478
3614,3614. 은마아파트 입구 사거리,14334,1183,2602,3925,0.08253104506767127,0.18152644063066833,0.27382447328031256
5895,5895.생각공장당산,14326,1691,3869,2460,0.11803713527851459,0.2700684070920006,0.17171576155242216
844,844. 이촌2동 동원베네스트 아파트 앞,14322,3101,1921,3750,0.21652003910068426,0.1341293115486664,0.2618349392542941
3640,3640. 일원1동주민센터앞 사거리,14295,2405,3560,2604,0.1682406435816719,0.2490381252186079,0.18216159496327386
627,627. 장안동삼거리 교통섬,14280,2066,1948,3875,0.1446778711484594,0.13641456582633052,0.2713585434173669
1834,1834. 월드메르디앙 벤처센터 2차,14257,658,7093,2166,0.046152767061794206,0.49750999509013116,0.1519253699936873
4460,4460. 올림픽훼미리아파트 112동 앞,14246,2656,3737,2788,0.18643829846974588,0.26231924750807245,0.1957040572792363
2648,2648.헬리오시티 112동 앞,14219,2663,1963,4265,0.18728461917153105,0.13805471552148535,0.29995077009634996
340,340. 혜화동 로터리,14217,2041,2331,3611,0.14356052613068862,0.16395864106351551,0.25399170007737215
3684,3684. 고덕자이(105동 앞),14207,2622,1672,3902,0.18455690856619977,0.11768846343351869,0.2746533399028648
1749,1749. ESA아파트 상가 앞,14198,1102,2032,3986,0.07761656571348077,0.1431187491195943,0.2807437667277081
4819,4819. 면목동 새싹어린이공원 앞,14193,3058,1741,3743,0.2154583245261749,0.12266610300852533,0.2637215528781794
327,327. 낙원상가 옆,14190,2047,2835,3187,0.14425651867512332,0.19978858350951373,0.22459478505990133
2711,2711.가로공원공영주차장 1번 출구,14186,2835,1686,3762,0.19984491752431977,0.11884956999859016,0.2651910334132243
3699,3699. 상일파출소 옆,14185,2309,2693,3233,0.162777581952767,0.18984843144166372,0.22791681353542476
815,815. LIG강촌아파트 103동앞,14162,1614,2394,4331,0.11396695382008191,0.16904392035023302,0.3058183872334416
711,711. 신일해피트리아파트 앞,14135,3494,1966,3296,0.24718783162362928,0.13908737177219668,0.23318004952246196
343,343. 힐스테이트창경궁 아파트 앞,14130,2464,2988,2860,0.17438075017692853,0.21146496815286625,0.2024062278839349
2244,2244. 말죽거리공원 사거리,14130,1133,3262,3771,0.08018400566171267,0.2308563340410474,0.26687898089171974
1960,1960. 구로거리공원 동측(신도림역 방면),14123,3305,2095,3500,0.23401543581392056,0.1483395879062522,0.24782270055937125
5338,5338. 상계초교 입구 교차로,14117,902,2457,3778,0.06389459516894525,0.17404547708436638,0.2676205992774669
4397,4397. 마장축산물시장 북문 건너편,14107,1340,3189,3896,0.0949883036790246,0.22605798539732047,0.2761749486070745
3651,3651. 개포동역 4번출구,14101,1756,2107,4454,0.12453017516488192,0.14942202680660946,0.31586412311183604
949,949. 연신내역 1번 출구 ,14092,1336,2779,3759,0.09480556344024979,0.19720408742548964,0.2667470905478286
2539,2539.대한무역투자진흥공사 KOTRA 앞,14084,685,6508,880,0.04863675092303323,0.4620846350468617,0.062482249360976995
3120,3120.DMC엘가아파트 앞,14082,2204,2395,3503,0.15651185911092175,0.17007527339866496,0.24875727879562562
6184,6184. 한강버스 마곡 선착장,14081,569,2273,5651,0.040409061856402244,0.16142319437539948,0.4013209289112989
1726,1726. 삼익세라믹아파트교차로,14062,2128,1976,3937,0.1513298250604466,0.14052055184184326,0.2799743990897454
1233,1233. 잠실3거리(갤러리아팰리스),14047,1605,2389,3756,0.11425927244251441,0.17007190147362425,0.26738805438883745
4114,4114. 휘경여중고삼거리,14041,1949,2300,3448,0.13880777722384446,0.16380599672388008,0.2455665550886689
1428,1428. 원묵고등학교,14037,1732,2081,3738,0.12338818835933604,0.14825105079432926,0.2662962171404146
4652,4652. 신사두산위브2차아파트 앞,14029,3732,1398,3270,0.2660203863425761,0.09965072350131869,0.2330886021811961
4169,4169. 신대방삼거리,14026,1601,1712,3990,0.11414515899044632,0.12205903322401254,0.2844716954227863
4917,4917. 일원에코파크 주차장,14017,3630,2229,3124,0.25897124919740316,0.1590211885567525,0.22287222658200756
400,400. 상암한화오벨리스크 1차 앞,14015,4627,1627,3196,0.33014627185158757,0.11608990367463431,0.22804138423118087
2013,2013. 장승배기역 5번출구,14007,1832,2308,3828,0.13079174698365104,0.16477475547940315,0.2732919254658385
4083,4083.도봉아이나라도서관 앞,13999,2802,1661,3193,0.20015715408243445,0.11865133223801701,0.22808772055146795
1770,1770.도봉한신아파트 주변,13996,1577,2060,2754,0.11267505001428979,0.14718490997427836,0.1967705058588168
2530,2530.삼호3차아파트 앞,13993,1784,2712,3809,0.12749231758736512,0.19381119130994068,0.27220753233759737
722,722. 경서농협 버스정류장(우리은행신정동지점방향),13991,2668,2201,3867,0.19069401758273175,0.15731541705382032,0.2763919662640269
4347,4347. 논현지하보도,13986,2904,2366,3154,0.20763620763620763,0.16916916916916916,0.22551122551122552
4210,4210. 가좌행복주택 앞,13982,3315,1999,3694,0.2370905449864111,0.1429695322557574,0.26419682448862825
4214,4214. JTBC 앞,13981,981,4408,2130,0.07016665474572634,0.3152850296831414,0.1523496173378156
2108,2108. 은천치안센터,13973,2165,2115,3856,0.15494167322693767,0.15136334359121162,0.27596078150719244
3863,3863. 동일로58길 입구,13968,3624,2336,3272,0.25945017182130586,0.1672394043528064,0.23424971363115693
1974,1974. 신도림2차e편한세상아파트 203동 앞,13961,2639,2066,3573,0.18902657402764844,0.14798366879163383,0.255927225843421
3931,3931. 천왕역 3번 출구 뒤,13955,2165,3505,2575,0.1551415263346471,0.2511644571838051,0.1845216768183447
5325,5325.상계주공7단지 아파트 앞,13955,1292,2115,3829,0.09258330347545683,0.15155858115370835,0.27438194195628807
3502,3502. 중곡역 1번출구,13943,1830,2639,3293,0.13124865523918813,0.18927060173563795,0.23617585885390519
281,281. 대림신동아아파트 앞,13941,1734,2190,3856,0.12438132128254788,0.15709059608349474,0.2765942184922172
1848,1848. 벽산 디지털밸리 5차,13908,790,7729,1238,0.05680184066724187,0.5557233247052057,0.08901351740005752
223,223. 진주아파트상가 앞,13903,2098,2551,3144,0.1509026828741998,0.18348557865208948,0.22613824354455872
1630,1630. 수연빌딩 앞,13884,1084,2509,4067,0.07807548256986459,0.18071161048689138,0.2929271103428407
849,849. 삼각지 자이아파트,13871,2720,2004,4103,0.19609256722658785,0.14447408261841252,0.295796986518636
4589,4589. KRX한국거래소(1),13861,1626,3773,2459,0.11730755356756367,0.27220258278623477,0.17740422768919992
1664,1664. 노해근린공원내,13839,2189,1777,4073,0.15817616879832358,0.12840523159187803,0.2943131729171183
2327,2327. 뱅뱅사거리 랜드마크타워 앞,13825,1442,4140,2202,0.10430379746835443,0.29945750452079567,0.15927667269439422
4113,4113. 한국국방연구원 앞,13819,1542,3174,3169,0.11158549822707867,0.22968376872422028,0.2293219480425501
4719,4719. 종로문화원 건너편,13816,1160,3533,2510,0.08396062536189924,0.25571800810654316,0.181673422119282
1605,1605. 헬스케어,13795,1507,2704,3427,0.10924247915911563,0.1960130482058717,0.2484233417905038
4517,4517. 성보하이드로빌딩,13780,2403,1635,3938,0.1743831640058055,0.11865021770682148,0.2857764876632801
1382,1382.래미안월곡아파트 입구,13776,3492,1586,3370,0.2534843205574913,0.11512775842044135,0.24462833914053425
4707,4707. 청계3가 사거리,13775,2255,2406,3505,0.16370235934664246,0.17466424682395645,0.2544464609800363
5513,5513. 마포음식문화거리,13759,2110,2206,4024,0.1533541681808271,0.16033141943455193,0.292463115051966
1470,1470.중화동 우리은행 앞,13737,2006,2371,3619,0.1460289728470554,0.1725995486641916,0.26344907912935867
1229,1229. 송파체육문화회관 앞,13731,2667,2296,2141,0.19423202971378634,0.16721287597407328,0.15592455028767024
165,165. 중앙근린공원,13716,3679,1673,3700,0.26822688830562846,0.12197433654126567,0.26975794692330124
4569,4569. 힐스테이트클래시안아파트,13707,3138,1671,3438,0.2289341212519151,0.12190851389800832,0.2508207485226527
1384,1384.성신여대입구역 5번출구,13700,2424,1837,3654,0.17693430656934306,0.1340875912408759,0.2667153284671533
3528,3528. 광진정보도서관,13699,523,2860,5034,0.03817796919483174,0.20877436309219652,0.36747207825388717
5155,5155.광진경찰서 앞,13690,3382,1906,3404,0.24704163623082542,0.13922571219868518,0.24864864864864866
2423,2423.영희초교 사거리(래미안개포루체하임),13690,1863,1849,3938,0.13608473338203067,0.13506208911614317,0.28765522279035793
3775,3775. 가양오토갤러리,13689,2560,3190,2573,0.18701146906275112,0.23303382277741252,0.1879611366790854
3119,3119.연희 브라운스톤 아파트 앞,13689,2256,2122,3999,0.1648038571115494,0.15501497552779603,0.292132369055446
777,777.신월6차보람아파트 앞,13688,3485,1707,3334,0.25460257159555816,0.12470777323202806,0.24357101110461718
1456,1456. 상아빌딩(우림시장 교차로),13668,1735,1784,3636,0.12693883523558677,0.1305238513315774,0.2660228270412643
2080,2080. 대방지하보도(대방동경남아너스빌아파트),13656,1949,2949,3287,0.1427211482132396,0.21594903339191565,0.24070005858230814
3983,3983. 금천구청역 1번 출구,13649,2264,4094,2494,0.1658729577258407,0.29994871419151586,0.18272400908491465
1741,1741. 제일강산수산입구,13641,1304,2083,3805,0.09559416465068543,0.15270141485228356,0.27893849424528994
1148,1148. 볏골공원,13638,4078,1595,3382,0.2990174512391846,0.11695263235078457,0.24798357530429682
2333,2333. 양재역 3번출구 주변,13629,1877,3566,2789,0.13772103602612076,0.2616479565632108,0.20463717073886564
2171,2171. 서울대입구역 5번출구,13601,1027,2698,3718,0.07550915373869568,0.1983677670759503,0.2733622527755312
2247,2247.섬들근린공원,13587,2778,2017,3477,0.20446014572753368,0.14845072495768014,0.25590638109958047
1651,1651. 상계동 우방유쉘아파트 앞,13585,1878,1938,3733,0.1382407066617593,0.14265734265734265,0.27478836952521163
4677,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,13579,4023,1429,3329,0.2962662935414979,0.10523602621695265,0.24515796450401356
985,985. 은평세무서 버스정류장(은평구청 방면),13562,2079,2198,3190,0.1532959740451261,0.16207049107801208,0.23521604483114586
1110,1110. 공항중학교앞,13531,4120,1263,2979,0.3044859951223117,0.09334121646589313,0.22016111152169093
2542,2542.신논현타워 앞,13520,1657,3025,3247,0.12255917159763313,0.22374260355029585,0.24016272189349114
1846,1846. 롯데캐슬골드파크1차 동문,13507,6123,1082,2644,0.45332050048123196,0.08010661138668838,0.1957503516695047
3131,3131.연가교 교차로,13506,4017,1454,3694,0.2974233673922701,0.1076558566563009,0.2735080704871909
5317,5317. 공릉동 신도1차 아파트 뒤,13503,2125,1967,3463,0.15737243575501741,0.1456713322965267,0.25646152706805897
826,826. 서울역 서부교차로2,13492,3517,1994,3200,0.2606729914023125,0.1477912837236881,0.23717758671805514
6061,6061.충무아트센터,13472,1600,2021,2783,0.1187648456057007,0.15001484560570072,0.20657660332541566
5309,5309. 월계 롯데캐슬아파트 뒤,13461,2791,1596,3591,0.207339722160315,0.11856474258970359,0.2667706708268331
916,916. 평생학습관 앞,13460,1430,2152,3754,0.1062407132243685,0.15988112927191678,0.2789004457652303
331,331. 을지로2가 사거리 북측,13430,1472,4833,1353,0.10960536113179449,0.35986597170513773,0.1007446016381236
5869,5869. 영등포아트홀 앞,13429,1522,2609,2917,0.11333680839973193,0.19428103358403456,0.2172164718147293
3793,3793. 더리브골드타워,13428,2693,4052,2082,0.2005510872803098,0.3017575215966637,0.1550491510277033
374,374. 신당동주민센터앞,13417,1449,2879,3050,0.10799731683684878,0.21457851978832823,0.227323544756652
1203,1203. 밀리아나2빌딩 앞,13404,915,3304,2642,0.06826320501342882,0.2464935840047747,0.19710534168904806
4588,4588.양남사거리2,13399,1652,4091,2493,0.12329278304351071,0.30532129263377866,0.1860586610941115
706,706. 신정네거리역,13386,1784,2967,3241,0.13327356940086657,0.22164948453608246,0.2421186314059465
4425,4425. 하늘채코오롱아파트 앞,13364,1770,1810,4110,0.13244537563603712,0.13543849146961986,0.30754265190062857
1327,1327. 상월곡역 3번출구,13352,2001,2502,3333,0.14986518873576993,0.18738765727980827,0.24962552426602755
5078,5078. 왈도강서캠퍼스 앞,13311,3177,1846,3221,0.23867478025693037,0.13868229284050784,0.24198031703102696
2086,2086.삼일수영장 앞,13302,3896,1098,3087,0.2928882874755676,0.08254397834912043,0.23207036535859268
454,454. 종로2가 버스정류장 (종각방향),13297,1337,2786,2908,0.10054899601413853,0.20952094457396406,0.21869594645408738
1520,1520. 수유중앙시장,13286,1410,1714,3717,0.1061267499623664,0.1290079783230468,0.279768177028451
457,457. 종로꽃시장 입구 옆,13257,2529,2907,1959,0.19076714188730481,0.21928038017651053,0.14777098891151844
1743,1743.창동19단지아파트 관리사무소앞,13231,2615,1732,3651,0.19764190159473963,0.13090469352278739,0.2759428614617187
276,276. 영등포로터리2,13230,3693,2296,3170,0.27913832199546484,0.17354497354497356,0.23960695389266817
1501,"1501. 미아역 3번,4번 출구 사이",13223,1125,2364,3269,0.08507902896468275,0.17877939953112001,0.24722075172048702
3204,3204.도림고가도로 밑,13220,2569,2019,3369,0.1943267776096823,0.1527231467473525,0.2548411497730711
