대여소번호,대여소명,전체이용건수,평일출근건수,평일퇴근건수,주말이용건수,평일퇴근비중(%),주말비중(%),Cluster_4Counts,Cluster_Original4
4475,4475. 송파파인타운 4단지 403동,5302,1289.0,693.0,1363.0,13.070539419087138,25.70728027159562,1,1
4478,4478. 문정근린공원2,11338,2166.0,1483.0,2520.0,13.079908273064033,22.22614217675075,1,1
4479,4479. 문정중학교,2722,709.0,233.0,724.0,8.559882439382807,26.598089639970613,1,1
4480,4480. 가락시장 남1문 사거리,16460,3656.0,3291.0,3054.0,19.99392466585662,18.554070473876063,3,3
4481,4481. 올림픽공원 북2문 B,28413,2817.0,5378.0,9462.0,18.92795551332137,33.301657691901596,2,1
4483,4483. 잠실나들목4,15943,2338.0,2007.0,5570.0,12.588596876372076,34.93696293043969,3,1
4484,4484. 잠실나루역4번출구뒤,26660,5120.0,6590.0,6367.0,24.718679669917478,23.882220555138783,2,2
4485,4485. 잠실나루역 고가하부,9718,784.0,2251.0,2635.0,23.16320230500103,27.114632640461,1,3
4486,4486. 홈플러스 잠실점,29185,2418.0,8035.0,6834.0,27.531266061332875,23.416138427274287,2,3
4488,"4488. 문현중,고등학교 사이",2656,265.0,355.0,713.0,13.365963855421686,26.84487951807229,1,1
4490,4490. 송파파인타운 10단지 1005동,3667,763.0,394.0,994.0,10.74447777474775,27.106626670302695,1,1
4491,4491. 장지역 1번출구,17770,2642.0,4532.0,3712.0,25.50365785030951,20.88913899831176,3,3
4493,4493. 마천사거리 2,4293,898.0,797.0,1124.0,18.565105986489634,26.182156999767063,1,1
4496,4496. 잠실 파크리오 120동 앞,19812,3581.0,3001.0,5233.0,15.147385422975972,26.413284877851805,3,1
4497,4497. 아시아선수촌아파트 교차로,21392,5675.0,3680.0,5202.0,17.202692595362752,24.317501869857892,3,2
4499,4499. 세양청마루 101동 앞,11364,2614.0,1548.0,2861.0,13.621964097148892,25.175994368180216,1,1
4507,4507. 신정제일시장,12278,1919.0,2250.0,3266.0,18.325460172666556,26.600423521746215,3,1
4508,4508. 유원목동아파트 103동 앞,44528,6187.0,6974.0,10923.0,15.66205533596838,24.530632411067195,2,2
4509,4509. 서울영상고교 입구,40395,7021.0,5305.0,10007.0,13.132813467013243,24.77286792919916,2,2
4510,4510. 신정네거리역 교차로,18376,2931.0,3114.0,4945.0,16.94601654331737,26.910100130605137,3,1
4512,4512. 목동13_14단지 사거리,15186,2398.0,2610.0,3560.0,17.186882655077046,23.44264454102463,3,1
4514,4514. 목동성당 앞,38862,6120.0,5004.0,10723.0,12.87633163501621,27.59250681900057,2,2
4515,4515. 동문굿모닝탑,39680,4578.0,6061.0,11193.0,15.27469758064516,28.208165322580648,2,2
4517,4517. 성보하이드로빌딩,13780,2403.0,1635.0,3938.0,11.865021770682148,28.57764876632801,3,1
4518,4518. 청기와빌딩,9312,1617.0,1612.0,2399.0,17.310996563573884,25.762457044673535,1,1
4519,4519. 양원보도육교,3249,363.0,263.0,229.0,8.09479839950754,7.048322560787934,1,3
4520,4520. 대성유니드아파트,10927,2279.0,1598.0,2696.0,14.624325066349408,24.67282877276471,1,1
4522,4522. 신곡시장,18011,1865.0,3079.0,4898.0,17.09510854477819,27.19449225473322,3,1
4523,4523. 구립양천어르신요양센터,983,137.0,152.0,342.0,15.462868769074262,34.791454730417094,1,1
4526,4526. 목동아파트2단지 222동 앞,16637,4895.0,1732.0,4246.0,10.410530744725612,25.52142814209293,3,1
4527,4527. 목동신시가지아파트6단지,29561,3023.0,4154.0,6394.0,14.052298636717298,21.629850140387674,3,2
4528,4528. 양천구청역 1번출구,18222,3645.0,4620.0,3479.0,25.353967731313798,19.09230600373175,3,3
4530,4530. 방아다리어린이공원,11328,1522.0,1614.0,3057.0,14.247881355932204,26.986228813559322,1,1
4531,4531. 목동아파트 613동 앞,45950,10291.0,6377.0,12679.0,13.878128400435255,27.593035908596303,2,2
4532,4532. 목동현대아파트 후문 앞,20955,3182.0,2739.0,5806.0,13.070866141732285,27.706991171558098,3,1
4535,4535. 목동12단지 아파트,35650,8333.0,4934.0,10134.0,13.840112201963533,28.426367461430573,2,2
4536,4536. 양천해누리체육공원,14957,1474.0,1482.0,1957.0,9.908404091729626,13.08417463395066,1,3
4537,4537. 서울남부지방검찰청 후문 ,23564,5475.0,4034.0,4525.0,17.11933457817009,19.203021558309285,3,2
4538,4538. 양천공영차고지,2390,163.0,437.0,482.0,18.284518828451883,20.167364016736403,1,3
4539,4539. 목동7단지아파트 A상가,12314,1480.0,2382.0,3126.0,19.3438362839045,25.385739808348223,1,1
4540,4540. 목동역 3번 출구,40301,4915.0,9430.0,8664.0,23.39892310364507,21.498225850475176,2,2
4541,4541. 갈산문화예술센터,26756,6862.0,3996.0,6565.0,14.934967857676785,24.53655254896098,2,2
4542,4542. 월정초 사거리,8054,2059.0,1143.0,2047.0,14.191705984603923,25.415942388875095,1,1
4543,4543. 오목교역 6번 출구,53602,6509.0,12880.0,13489.0,24.02895414350211,25.165105779635088,2,2
4544,4544.경창시장,9529,2335.0,1555.0,2191.0,16.318606359534055,22.99296883198657,1,1
4545,4545. 청소년음악센터,10422,1450.0,1064.0,2479.0,10.209172903473423,23.786221454615237,1,1
4546,4546. 목동운동장 주경기장,6752,687.0,1058.0,2216.0,15.669431279620852,32.81990521327014,1,1
4547,4547. 목동역 2번 출구,39903,3844.0,7983.0,9961.0,20.00601458536952,24.96303536074982,2,2
4548,4548.신목동역1번출구,5778,698.0,1037.0,1329.0,17.947386638975424,23.00103842159917,1,1
4549,4549.목동4단지아파트,11606,1912.0,1660.0,3408.0,14.302946751680166,29.364122005859038,1,1
4552,4552. 코레일유통본사,9434,1832.0,2594.0,915.0,27.496290014839943,9.698961204155184,1,3
4553,4553. 당산삼성2차아파트,35013,8118.0,5691.0,7859.0,16.253962813812013,22.44594864764516,2,2
4555,4555. 대림우성2차아파트,6131,560.0,1090.0,1704.0,17.778502691241233,27.7931821888762,1,1
4556,4556. 리버뷰신안인스빌1차 후문,18647,4723.0,4515.0,3113.0,24.213010135678662,16.694374430203247,3,3
4557,4557. 리버뷰신안인스빌2차 후문,20936,3587.0,2922.0,5744.0,13.95682078716087,27.435995414596864,3,1
4558,4558. 대영중고 후문,12390,2723.0,1554.0,2711.0,12.54237288135593,21.88054882970137,3,1
4559,4559. 신길역 2번출구,23568,4333.0,5038.0,5960.0,21.37644263408011,25.288526816021722,3,2
4560,4560. 양평동성원아파트,17395,2686.0,4270.0,3347.0,24.547283702213278,19.241161253233688,3,3
4561,4561. 양평역 1번출구,49418,12586.0,10463.0,9897.0,21.172447286413856,20.027115625885305,2,2
4563,4563. 여의도 은하아파트,8077,1472.0,1368.0,2016.0,16.93698155255664,24.95976228797821,1,1
4564,4564. 63스퀘어,30163,3533.0,8883.0,4912.0,29.449988396379673,16.284852302489806,2,3
4565,4565. 영등포 신세계백화점,66307,3349.0,15664.0,22244.0,23.623448504682763,33.54698598941288,4,2
4566,4566. 대림성원상떼빌아파트,21221,5242.0,3154.0,4965.0,14.862636068045804,23.396635408321945,3,2
4567,4567. 한림대학교 강남성심병원 신관,17982,2827.0,2978.0,4634.0,16.56100544989434,25.770214659103548,3,1
4569,4569. 힐스테이트클래시안아파트,13707,3138.0,1671.0,3438.0,12.190851389800832,25.08207485226527,3,1
4571,4571. 문래동롯데캐슬아파트,51277,12442.0,9487.0,11654.0,18.50147239503091,22.72753866255826,2,2
4573,4573. 두산위브아파트,9880,3008.0,1231.0,2651.0,12.459514170040485,26.831983805668013,1,1
4574,4574. 영등포시장역 포레나영등포,54936,9107.0,11367.0,13210.0,20.6913499344692,24.046162807630697,4,2
4575,4575. 대림동 e편한세상영등포아델포레,24975,4529.0,3518.0,6074.0,14.086086086086086,24.32032032032032,3,2
4576,4576.보라매sk뷰 108동 앞,10440,2723.0,1262.0,2468.0,12.088122605363985,23.63984674329502,1,1
4578,4578.보라매sk뷰,5972,1058.0,906.0,1622.0,15.170797052913596,27.160080375083723,1,1
4579,4579. 국회의사당 본관,6472,947.0,2116.0,1136.0,32.6946847960445,17.552533992583434,1,3
4580,4580. 국회제2의원회관,7884,780.0,3852.0,247.0,48.858447488584474,3.132927447995941,1,4
4581,4581. 국회소통관,5146,648.0,1188.0,761.0,23.08589195491644,14.788184998056744,1,3
4582,4582. 국회도서관,7256,359.0,2150.0,986.0,29.630650496141126,13.58875413450937,1,3
4583,4583. 의정관,2930,335.0,1235.0,265.0,42.15017064846416,9.044368600682594,1,4
4584,4584. 국회2문,2131,207.0,804.0,306.0,37.72876583763492,14.359455654622245,1,4
4585,4585. 국회6문,6318,135.0,1533.0,2127.0,24.26400759734093,33.66571699905033,1,1
4588,4588.양남사거리2,13399,1652.0,4091.0,2493.0,30.532129263377865,18.605866109411153,3,3
4589,4589. KRX한국거래소(1),13861,1626.0,3773.0,2459.0,27.220258278623476,17.74042276891999,3,3
4591,4591. 신길자이아파트,11808,2455.0,1457.0,3426.0,12.339092140921409,29.014227642276424,3,1
4592,4592. 신길우성4차아파트,18034,3177.0,2646.0,4213.0,14.672285682599535,23.36142841299767,3,1
4594,4594. 양평교 영등포대여소,27387,5131.0,5115.0,6746.0,18.676744440793076,24.632124730711652,2,2
4598,4598. 오목교 동측 지하보도,24418,4599.0,4228.0,6440.0,17.315095421410433,26.37398640347285,3,2
4599,4599. 대림우성아파트 사거리,5868,1094.0,898.0,1499.0,15.303340149965916,25.5453306066803,1,1
4600,4600. 서울 영등포구 우체국,25100,4965.0,4893.0,4481.0,19.49402390438247,17.852589641434264,3,2
4601,4601.양평역2번출구 뒤,15303,3317.0,3253.0,3453.0,21.257269816375874,22.564203097431875,3,3
4603,4603. 한강GS에클라트 건너편 교통섬,9841,1726.0,2181.0,2232.0,22.162381871761,22.680621888019513,1,3
4604,4604. 원효로다목적체육관 앞,6132,773.0,1967.0,1217.0,32.077625570776256,19.846705805609915,1,3
4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",3456,84.0,689.0,1540.0,19.93634259259259,44.56018518518518,1,1
4607,4607. 국립중앙박물관 -용산가족공원 앞,4361,126.0,812.0,1959.0,18.619582664526487,44.920889704196284,1,1
4608,4608. 국립중앙박물관 정문 앞,3088,100.0,730.0,1033.0,23.639896373056995,33.45207253886011,1,1
4609,4609. 파크타워 104동 앞,4018,392.0,679.0,1471.0,16.898954703832754,36.610253857640615,1,1
4610,4610. 한남나인원 105동 앞,3977,170.0,919.0,1096.0,23.10787025396027,27.558461151621827,1,1
4611,4611. 국제루터교회 앞,2281,192.0,466.0,599.0,20.429636124506796,26.26041209995616,1,1
4612,4612. 이태원로 255,1479,47.0,244.0,526.0,16.49763353617309,35.56457065584855,1,1
4613,4613. 서울갤러리아 앞,2617,72.0,534.0,954.0,20.405043943446692,36.453954910202526,1,1
4615,4615. 크라운호텔앞 버스정류소,7085,221.0,1431.0,2390.0,20.197600564573044,33.733239237826396,1,1
4616,4616. 신용산지하차도 앞,8231,1320.0,1568.0,2212.0,19.049933179443567,26.874012878143606,1,1
4617,4617. 동원베네스트 건너편,1681,327.0,229.0,400.0,13.622843545508626,23.79535990481856,1,1
4618,4618. 풍전아파트 건너편,11913,1748.0,3725.0,2108.0,31.268362293293038,17.694955091076974,3,3
4619,4619. 한강트럼프월드3차 앞,16108,2060.0,2718.0,4886.0,16.873603178544823,30.332753911100074,3,1
4620,4620. 삼각지역 14번 출구 앞(교통섬),12552,1644.0,2018.0,3389.0,16.07711918419375,26.99968132568515,1,1
4621,4621. 남산도서관 앞,7553,561.0,1227.0,2140.0,16.24520058254998,28.333112670462068,1,1
4622,4622. 한강중학교 앞 버스정류장,4531,446.0,878.0,1369.0,19.377620834252923,30.21408077687045,1,1
4623,4623. 라인프랜즈이태원점 앞,2403,99.0,466.0,773.0,19.39242613399917,32.168123179359135,1,1
4625,4625. 용산공원갤러리앞,4321,580.0,1226.0,843.0,28.373061791252024,19.509372830363343,1,3
4627,4627. 효창공원앞역 5번출구 옆,4736,1083.0,835.0,1093.0,17.63091216216216,23.0785472972973,1,1
4629,4629. 한강초교보도육교 앞,11521,574.0,2564.0,3521.0,22.255012585713047,30.561583195903136,1,1
4632,4632. 용산 푸르지오 파크타운 1단지 앞,4446,745.0,1035.0,1129.0,23.279352226720647,25.393612235717498,1,3
4633,4633. 센트럴파크타워 앞,19806,1015.0,5013.0,5584.0,25.310511966070887,28.19347672422498,3,3
4634,4634. 이태원역 3번 출구,5723,220.0,869.0,2271.0,15.184343875589725,39.681984972916304,1,1
4636,4636. 용산구꿈나무종합타운 앞,10501,1311.0,1817.0,2757.0,17.303113989143892,26.254642415008096,1,1
4637,4637. 용산시티파크 101동 앞,5789,723.0,879.0,1819.0,15.183969597512522,31.421661772326825,1,1
4638,4638. 청파동삼거리 앞,8400,1654.0,873.0,2351.0,10.392857142857142,27.98809523809524,1,1
4639,4639. 동빙고근린공원,8758,545.0,1316.0,3960.0,15.026261703585295,45.215802694679155,1,1
4640,4640. 원효로2가 교차로,9166,1299.0,1675.0,2442.0,18.274056295003273,26.64193759546149,1,1
4641,4641. 아메리칸센터,5535,515.0,1243.0,1434.0,22.457091237579043,25.907859078590782,1,3
4642,4642. 용산더프라임아파트 101동 앞,4882,847.0,885.0,1299.0,18.127816468660384,26.607947562474394,1,1
4643,4643. 한가람아파트 앞,11069,910.0,1700.0,4109.0,15.358207606829884,37.121691209684705,1,1
4644,4644.서울특별시교육청 앞,838,124.0,97.0,257.0,11.575178997613365,30.668257756563243,1,1
4652,4652. 신사두산위브2차아파트 앞,14029,3732.0,1398.0,3270.0,9.96507235013187,23.30886021811961,3,1
4653,4653. 불광역 9번 출구 맞은편,9873,969.0,1637.0,2490.0,16.58057328066444,25.22029778182923,1,1
4657,4657. 본 서부병원 교차로 사거리,15719,2325.0,2888.0,4105.0,18.372670017176667,26.11489280488581,3,1
4658,4658. 녹번역1번출구앞,6000,499.0,1197.0,1569.0,19.950000000000003,26.150000000000002,1,1
4659,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),12123,3127.0,1369.0,2978.0,11.292584343809288,24.564876680689597,3,1
4663,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",8886,1000.0,1500.0,2494.0,16.88048615800135,28.06662165203691,1,1
4665,4665. 응암역3번 출구(서부경찰서 방면),4572,389.0,743.0,1377.0,16.251093613298337,30.118110236220474,1,1
4667,4667. 폭포동입구 교차로,3504,449.0,541.0,890.0,15.439497716894977,25.399543378995432,1,1
4668,4668. 기자촌사거리 B,3682,423.0,699.0,1032.0,18.984247691472024,28.028245518739816,1,1
4671,4671. 청구성심병원 앞,7956,788.0,1408.0,2216.0,17.69733534439417,27.853192559074913,1,1
4672,4672. 준빌딩 앞,2694,357.0,375.0,735.0,13.919821826280623,27.28285077951002,1,1
4674,4674. 녹번역e편한세상 캐슬 정문 앞,11594,1617.0,1990.0,3192.0,17.16405037088149,27.531481800931516,1,1
4676,4676. 갈현1동 주민센터,3897,562.0,518.0,869.0,13.292276109828071,22.299204516294584,1,1
4677,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,13579,4023.0,1429.0,3329.0,10.523602621695265,24.515796450401357,3,1
4678,4678. 백련산로 녹번센트레빌 ,7131,1730.0,793.0,1761.0,11.120459963539474,24.694993689524612,1,1
4681,4681.박석고개(은평소방서) 앞,2050,298.0,319.0,536.0,15.560975609756097,26.146341463414636,1,1
4683,4683. 은평 성모병원 사거리,6008,874.0,974.0,1515.0,16.21171770972037,25.216378162450066,1,1
4684,4684. 응암2동주민센터 버스정류장(영락중학교 방면),5398,1232.0,501.0,1250.0,9.28121526491293,23.156724712856615,1,1
4685,4685. DMC역 5번 출구(수색역 방향),20161,2093.0,4121.0,5647.0,20.440454342542534,28.009523337136056,3,1
4686,4686. 우물골 근린공원,6234,1165.0,747.0,1710.0,11.982675649663138,27.43022136669875,1,1
4687,4687. 역촌센트레빌아파트 101동 앞,6149,1633.0,749.0,1461.0,12.180842413400553,23.759960969263293,1,1
4689,4689. 은평서해그랑블아파트앞,9707,2158.0,1282.0,2513.0,13.206964046564334,25.88853404759452,1,1
4690,4690.은평뉴타운폭포동 힐스테이트4단지,1408,229.0,208.0,502.0,14.772727272727273,35.653409090909086,1,1
4693,4693. 수색감리교회,20285,4077.0,2544.0,5598.0,12.541286665023415,27.5967463643086,3,1
4703,4703. 쌍용아파트2단지 정문,5154,833.0,738.0,1481.0,14.318975552968569,28.734963135428792,1,1
4705,4705. 웰니스센터(민방위교육장 앞),16247,3581.0,2421.0,3196.0,14.901212531544287,19.671323936726782,3,3
4707,4707. 청계3가 사거리,13775,2255.0,2406.0,3505.0,17.466424682395644,25.44464609800363,3,1
4708,4708. 조계사앞사거리,15870,1950.0,3599.0,2411.0,22.67800882167612,15.192186515437934,3,3
4710,4710. 자교교회 앞,9727,1790.0,1387.0,2541.0,14.25927829752236,26.12316233165416,1,1
4711,4711. 올림픽기념 국민생활관 로터리,15196,3668.0,1809.0,3395.0,11.904448539089234,22.34140563306133,3,1
4713,4713. 현대 뜨레비앙 아파트 앞,16271,1544.0,3492.0,3273.0,21.461495912974,20.115542990596765,3,3
4715,4715. 돈의문 박물관 마을,6587,1187.0,1846.0,958.0,28.024897525428877,14.543798390769696,1,3
4718,4718. 광화문역 6번출구 옆 A,12010,1732.0,3027.0,1987.0,25.20399666944213,16.544546211490424,1,3
4719,4719. 종로문화원 건너편,13816,1160.0,3533.0,2510.0,25.571800810654317,18.1673422119282,3,3
4721,4721. 통인시장 정자,16407,4089.0,1933.0,4512.0,11.781556652648261,27.500457121960135,3,1
4752,4752. 삼성사이버빌리지아파트,4061,616.0,810.0,1044.0,19.945826151194286,25.707953705983748,1,1
4753,4753. 시청역 10번출구,6595,1058.0,1567.0,940.0,23.760424564063683,14.25322213798332,1,3
4760,4760. 서울역 7번출구,1755,146.0,504.0,281.0,28.717948717948715,16.011396011396013,1,3
4761,4761. 중부경찰서앞사거리 건너편,4748,578.0,1357.0,945.0,28.580454928390903,19.90311710193766,1,3
4762,4762. 국제빌딩,5425,778.0,1240.0,785.0,22.857142857142858,14.47004608294931,1,3
4765,4765. 동대문디자인플라자,20851,1118.0,4637.0,5432.0,22.238741547168,26.05150832094384,3,3
4766,4766. 서소문성지역사박물관,5708,2026.0,785.0,1168.0,13.752627890679747,20.4625087596356,1,1
4768,4768. 서울도시건축전시관,3593,1055.0,741.0,532.0,20.623434455886446,14.80656832730309,1,3
4772,4772. 중앙일보,1685,95.0,717.0,179.0,42.55192878338279,10.623145400593472,1,4
4774,4774. 을지로입구역 8번출구,6648,758.0,1586.0,1450.0,23.85679903730445,21.81107099879663,1,3
4775,4775. 을지로지하쇼핑센터,7215,674.0,1891.0,1477.0,26.20928620928621,20.47124047124047,1,3
4776,4776. 신세계면세점,4025,259.0,1070.0,870.0,26.583850931677016,21.614906832298136,1,3
4777,4777. 약수동 주민센터,1160,116.0,164.0,375.0,14.13793103448276,32.327586206896555,1,1
4781,4781. 브라운스위트레지던스,3430,978.0,761.0,660.0,22.186588921282798,19.24198250728863,1,3
4782,4782. 서소문역사공원,1406,257.0,446.0,217.0,31.721194879089616,15.433854907539118,1,3
4784,4784. 중부경찰서앞 사거리,5832,697.0,1665.0,932.0,28.549382716049383,15.980795610425242,1,3
4785,4785. 롯데시티호텔,6009,572.0,1980.0,770.0,32.95057413879181,12.814112165085707,1,4
4791,4791. 명동역9번 출구,10705,1696.0,2087.0,2666.0,19.49556282111163,24.9042503503036,1,1
4792,4792. 퇴계로4가 교차로(중구청),15841,1917.0,2926.0,3311.0,18.471056120194433,20.901458241272646,3,3
4793,4793. 동대문역사문화공원역 5번출구,12010,1277.0,2896.0,2432.0,24.11323896752706,20.24979184013322,1,3
4794,4794. 서울역 서부교차로(3),16040,4642.0,2588.0,3456.0,16.134663341645886,21.546134663341647,3,3
4796,4796. 서울시청,21857,2909.0,5584.0,3660.0,25.54787939790456,16.74520748501624,3,3
4797,4797. KG타워 앞,8656,1409.0,2280.0,1371.0,26.34011090573013,15.838724584103511,1,3
4798,4798. 황학동롯데캐슬,25790,2915.0,4840.0,6827.0,18.766963939511438,26.471500581620784,3,1
4800,4800. 필동 삼거리,9271,1050.0,2026.0,1473.0,21.85309028152303,15.888253694315607,1,3
4801,4801. 충정로역 2호선(엘리베이터 앞),5711,1026.0,1245.0,1231.0,21.80003502013658,21.55489406408685,1,3
4802,4802. 새우개마을,3227,1079.0,756.0,534.0,23.427331887201735,16.5478772854044,1,3
4803,4803. 상봉2동 주민센터 앞,11038,1768.0,1670.0,2675.0,15.129552455154919,24.23446276499366,1,1
4804,4804. 동서울농협 앞,17638,1049.0,3539.0,4409.0,20.064633178364893,24.997165211475224,3,3
4807,4807. 라코지스테이 앞,6786,1401.0,809.0,1834.0,11.921603300913645,27.026230474506335,1,1
4808,4808. 신내2동 주민센터 앞,8190,547.0,1892.0,1819.0,23.1013431013431,22.21001221001221,1,3
4809,"4809. 동성1,2차 아파트 앞",12197,1431.0,1848.0,3325.0,15.15126670492744,27.260801836517178,1,1
4811,4811. 한양수자인아파트 앞,7620,1712.0,749.0,2024.0,9.829396325459317,26.56167979002625,1,1
4812,4812. 묵동 이마트 앞,16676,936.0,3112.0,4603.0,18.661549532261933,27.60254257615735,3,1
4813,4813. 망우지구대,19762,2539.0,2894.0,5420.0,14.644266774617954,27.42637384880073,3,1
4815,4815. 중랑데시앙플렉스 앞,5110,857.0,1773.0,709.0,34.696673189823876,13.874755381604697,1,4
4819,4819. 면목동 새싹어린이공원 앞,14193,3058.0,1741.0,3743.0,12.266610300852534,26.37215528781794,3,1
4820,4820. 망우역 2번 출구,19605,4680.0,3249.0,4265.0,16.572302983932673,21.75465442489161,3,3
4823,4823. 방정환교육지원센터 옆,12377,1418.0,1815.0,3365.0,14.664296679324554,27.187525248444693,1,1
4824,4824. 상봉신협 앞,19109,5092.0,2318.0,5039.0,12.130409754565912,26.369773405201734,3,1
4825,4825. 신내동 벽산아파트 후문 앞,11392,2785.0,1349.0,2717.0,11.841643258426966,23.8500702247191,1,1
4826,4826. 홈플러스 면목점,10181,1627.0,1398.0,2562.0,13.731460563795306,25.164522149101266,1,1
4827,4827. 신내SK V1센터 앞,3614,276.0,1906.0,386.0,52.73934698395129,10.680686220254564,1,4
4828,4828. 신내동 한살림 중랑지구 앞,12029,2958.0,1558.0,2923.0,12.952032587912546,24.299609277579183,3,1
4829,4829. 신내동 한살림 중랑지구 건너편,4081,1256.0,410.0,894.0,10.046557216368537,21.90639549130115,1,1
4830,4830. 신내 우디안 111동 앞,3892,1145.0,369.0,940.0,9.48098663926002,24.152106885919835,1,1
4834,4834. 용마복지센터 앞,5622,544.0,848.0,1198.0,15.083600142298115,21.309142653859837,1,1
4835,4835. 망우동 본죽 앞,8724,1776.0,988.0,2221.0,11.325080238422743,25.45850527281064,1,1
4836,4836. 양원역 1번 출구,6791,831.0,1475.0,1509.0,21.719923428066558,22.220586069798262,1,3
4837,4837. 양원지구 힐데스하임 앞,5687,1323.0,813.0,1475.0,14.29576226481449,25.93634605240021,1,1
4838,4838.동원사거리 행복오피스텔 앞,6977,1090.0,912.0,1829.0,13.071520710907267,26.21470546079977,1,1
4840,4840. 서울시 북부병원 앞,5321,683.0,722.0,1061.0,13.568878030445406,19.939860928396918,1,1
4841,4841. 중화수경공원,19382,3119.0,2614.0,5796.0,13.486740274481477,29.904034671344547,3,1
4842,4842. 면목라온프라이빗 아파트,9522,2441.0,1008.0,2541.0,10.58601134215501,26.685570258349085,1,1
4843,4843. 봉화산역 4번 출구,11892,1320.0,2025.0,3466.0,17.028254288597378,29.145644130507904,1,1
4845,4845. 신내역금강펜테리움센트럴파크,2398,503.0,474.0,519.0,19.76647206005004,21.64303586321935,1,3
4846,4846. 상봉동양엔파트 앞,9795,1245.0,1243.0,2487.0,12.690148034711587,25.39050535987749,1,1
4847,4847. 신내역시티프라디움 앞,8766,910.0,1219.0,2093.0,13.906000456308465,23.876340406114533,1,1
4852,4852. 서울복합물류 게이트 1,20260,2277.0,5265.0,4226.0,25.987166831194468,20.85883514313919,3,3
4854,4854. 가락시장역 2번 출구,17842,2624.0,3623.0,4187.0,20.306019504539847,23.467100100885553,3,3
4855,4855. 거여5단지 503동 앞,6055,679.0,808.0,1781.0,13.344343517753924,29.413707679603636,1,1
4856,4856. 올림픽공원 서1문 앞,23211,2689.0,5396.0,6145.0,23.247598121580285,26.47451639308948,3,3
4857,4857. 올림픽공원 장미광장,8580,970.0,1697.0,3040.0,19.778554778554778,35.43123543123543,1,1
4859,4859. 잠실나루 나들목,19362,2062.0,3134.0,7082.0,16.186344385910548,36.576799917363914,3,1
4860,4860. 가락쌍용2차아파트 103동,10107,1376.0,1873.0,2869.0,18.531710695557535,28.38626694370238,1,1
4862,4862. 성내교 남단,6104,736.0,1162.0,2055.0,19.03669724770642,33.666448230668415,1,1
4863,4863. 잠실나들목5,6219,983.0,876.0,1680.0,14.085865894838397,27.013989387361313,1,1
4864,4864. 송파사거리,31967,3288.0,5883.0,8322.0,18.403353458253825,26.033096630900616,2,2
4865,4865. 한성백제역 1번출구 뒤,39097,6707.0,6874.0,10458.0,17.581911655625753,26.74885541090109,2,2
4867,4867. 가락대림아파트 앞,11611,2198.0,1927.0,2838.0,16.596331065369046,24.442339161140296,1,1
4868,4868. 석촌호수 서호 남단,37250,8106.0,6792.0,8527.0,18.233557046979865,22.891275167785235,2,2
4870,4870. 몽촌토성역 3번 출구,67510,7593.0,13225.0,18680.0,19.58969041623463,27.669974818545402,4,2
4871,4871. 오금동 대림아파트 정문,8441,1132.0,1392.0,2168.0,16.49093709276152,25.6841606444734,1,1
4872,4872. 개롱역 3번 출구 뒤,14543,1608.0,2568.0,3947.0,17.657979784088564,27.140204909578493,3,1
4873,4873. 개롱역사거리 2번 출구,12773,2079.0,2460.0,3067.0,19.2593752446567,24.0115869412041,3,3
4874,4874. 탄천1교 하부보도,8181,1982.0,1063.0,2222.0,12.99352157437966,27.160493827160494,1,1
4875,4875. 위례포레샤인13단지,4566,980.0,630.0,1181.0,13.797634691195796,25.86508979413053,1,1
4879,4879. 마천청소년센터,2322,457.0,245.0,646.0,10.551248923341946,27.820844099913867,1,1
4880,4880. 송파청소년센터,11932,3060.0,1418.0,2804.0,11.884009386523633,23.499832383506536,3,1
4881,4881. 거여동사거리 송파둘레길 입구,2331,454.0,356.0,603.0,15.272415272415271,25.868725868725868,1,1
4882,4882. 위례포레샤인18단지 1802동,3694,681.0,489.0,883.0,13.237682728749324,23.90362750406064,1,1
4883,4883. 위례포레샤인18단지 1812동,2757,512.0,333.0,732.0,12.078346028291621,26.550598476605003,1,1
4884,4884. H비즈니스파크,22296,1345.0,8565.0,3486.0,38.41496232508073,15.635091496232508,3,4
4885,4885. 가든파이브 리빙관,4652,455.0,1176.0,1155.0,25.27944969905417,24.828030954428204,1,3
4886,4886. 배명고등학교 건너편,12095,2772.0,1574.0,2964.0,13.013642000826788,24.5059942124845,3,1
4887,4887. 호돌이상가,11260,2037.0,2241.0,2664.0,19.902309058614563,23.658969804618117,1,3
4888,4888. 둔촌오륜역 2번출구,6623,1187.0,939.0,1803.0,14.177865015853843,27.223312698173036,1,1
4889,4889. 마천역 1번 출구 인근②,7087,888.0,1304.0,1856.0,18.39988711725695,26.188796387752223,1,1
4891,4891. 위례포레나송파,7395,1634.0,903.0,1990.0,12.210953346855984,26.91007437457742,1,1
4892,4892. 성내유수지 체육공원,4298,706.0,885.0,1061.0,20.59097254536994,24.68590041879944,1,3
4893,4893. 문정법조단지12,30673,3817.0,14012.0,2758.0,45.681870048576926,8.991621295601995,2,4
4895,4895. 송파레이크힐 상가,11818,1753.0,2206.0,2950.0,18.666441022169572,24.96192249111525,1,1
