대여소번호,대여소명,전체 이용건수,평일출근이용건수,평일퇴근이용건수,주말이용건수,평일출근비중,평일퇴근비중,주말비중,군집_이용건수,군집_이용비중,위도,경도
4658,4658. 녹번역1번출구앞,6000,499,1197,1569,0.0831666666666666,0.1995,0.2615,0,3,37.60176849,126.9354248
2233,2233. 서초신동아1차아파트 옆,5982,1010,890,1233,0.1688398528920093,0.1487796723503844,0.2061183550651955,0,0,37.49111176,127.02295685
4578,4578.보라매sk뷰,5972,1058,906,1622,0.1771600803750837,0.1517079705291359,0.2716008037508372,0,0,37.50400543,126.92028046
1554,1554.번동사거리,5968,767,859,1632,0.1285187667560321,0.1439343163538874,0.2734584450402145,0,3,37.63539124,127.03455353
1042,1042. 강일리버파크 2~5단지,5967,1288,1056,1486,0.2158538629126864,0.1769733534439417,0.2490363666834255,0,0,37.5685463,127.17700958
923,923. 국민은행 연서지점,5964,818,749,1597,0.1371562709590878,0.1255868544600939,0.2677733065057008,0,3,37.62094879,126.92563629
2122,2122. 낙성대로 입구,5960,499,904,1654,0.0837248322147651,0.1516778523489932,0.2775167785234899,0,3,37.47805786,126.960495
135,135. 명물길 원형무대 앞,5954,583,1471,1564,0.0979173664763184,0.2470607994625462,0.2626805508901579,0,1,37.55922699,126.93984222
120,120. 신수동 사거리,5940,1332,697,1662,0.2242424242424242,0.1173400673400673,0.2797979797979798,0,0,37.54524231,126.93411255
946,946. 독바위역 ,5903,703,862,1824,0.1190919871251905,0.1460274436727087,0.3089954260545485,0,3,37.61843872,126.93288422
4419,4419. 성북구 한예종 캠퍼스 본관,5902,498,1086,861,0.0843781768891901,0.1840054218908844,0.1458827516096238,0,1,37.60665131,127.05618286
1063,1063.강동롯데캐슬퍼스트 아파트(관리동),5890,1177,760,1960,0.199830220713073,0.1290322580645161,0.33276740237691,0,0,37.55666351,127.14273834
2381,2381. 언주역 4번출구,5889,563,1367,1172,0.0956019697741552,0.2321276957038546,0.1990151129223976,0,1,37.50636673,127.03452301
2272,2272. 교대입구 교차로,5883,591,1571,1233,0.1004589495155532,0.2670406255311915,0.209586945436002,0,1,37.4873085,127.01058197
3726,3726.삼양동사거리,5883,563,635,1695,0.0956994730579636,0.1079381268060513,0.2881183069862315,0,3,37.61792755,127.0213623
6055,6055. 한국경제,5880,1188,1534,859,0.2020408163265306,0.2608843537414966,0.1460884353741496,0,1,37.56062698,126.96768188
4458,4458. 가락2동주민센터 인근,5875,959,967,1400,0.1632340425531915,0.164595744680851,0.2382978723404255,0,0,37.49917603,127.12589264
138,138. 신촌동 제1공영주차장 앞,5871,916,800,1378,0.1560211207630727,0.1362629875660023,0.2347129960824391,0,0,37.5591774,126.93452454
2336,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,5870,1112,1141,1066,0.1894378194207836,0.1943781942078364,0.1816013628620102,0,1,37.49423599,127.04746246
2139,2139. 서울신성초등학교,5870,1145,903,1550,0.1950596252129472,0.1538330494037478,0.2640545144804088,0,0,37.4711647,126.93701935
4599,4599. 대림우성아파트 사거리,5868,1094,898,1499,0.1864349011588275,0.1530334014996591,0.255453306066803,0,0,37.49484634,126.90029144
4058,4058. 다락원체육공원 전망대 입구,5865,230,882,2039,0.0392156862745098,0.1503836317135549,0.3476555839727195,0,3,37.69101334,127.04916382
4472,4472. 송파파크데일 1단지 115동 건너편,5855,593,709,1605,0.1012809564474807,0.1210930828351836,0.2741246797608881,0,3,37.49763107,127.15966797
4784,4784. 중부경찰서앞 사거리,5832,697,1665,932,0.1195130315500686,0.2854938271604938,0.1598079561042524,0,1,37.56459045,126.99076843
1693,1693. 원자력 병원,5827,847,1177,1343,0.1453578170585207,0.2019907327956066,0.2304788055603226,0,1,37.62818909,127.08210754
4474,4474. 가락현대 1차 11동 앞,5820,773,871,1686,0.1328178694158075,0.1496563573883161,0.2896907216494845,0,3,37.49146652,127.12664032
4173,4173. 중대후문 마을버스정류장,5811,631,904,1761,0.1085871622784374,0.1555670280502495,0.3030459473412493,0,3,37.50444412,126.95025635
1130,1130. 화곡본동시장 버스정류장,5810,868,980,1428,0.1493975903614458,0.1686746987951807,0.2457831325301205,0,3,37.54275131,126.84262085
4281,4281.명지대사거리,5808,1152,790,1510,0.1983471074380165,0.1360192837465564,0.2599862258953168,0,0,37.57701874,126.92015076
3638,3638. 신청담나들목,5806,417,1189,1797,0.0718222528418877,0.2047881501894591,0.309507406131588,0,3,37.52796173,127.05162811
840,840. 용산 파크타워 앞,5800,889,929,1783,0.1532758620689655,0.1601724137931034,0.3074137931034483,0,3,37.52365112,126.97026825
1056,1056. 강일리버파크 7~11단지,5798,1677,657,1424,0.289237668161435,0.1133149361848913,0.2456019317005864,0,0,37.56335449,127.17905426
4637,4637. 용산시티파크 101동 앞,5789,723,879,1819,0.124892036621178,0.1518396959751252,0.3142166177232682,0,3,37.52468109,126.96819305
4064,4064. 신창아파트 입구 앞,5788,1415,677,1408,0.2444713199723566,0.1169661368348306,0.2432619212163096,0,0,37.64051056,127.04082489
3933,3933. 오류동부골든아파트 후문 옆,5787,1567,567,1521,0.2707793329877311,0.0979782270606531,0.2628304821150855,0,0,37.49938202,126.84114075
3623,3623. 일원에코파크 앞(개포로 방면),5782,877,971,1702,0.1516776202006226,0.1679349705984088,0.2943618125216188,0,3,37.49587631,127.08650208
260,260. 여의도 마리나선착장 앞,5781,397,1246,2038,0.0686732399238886,0.2155336446981491,0.3525341636395087,0,3,37.53365707,126.91216278
4548,4548.신목동역1번출구,5778,698,1037,1329,0.1208030460366909,0.1794738663897542,0.2300103842159916,0,1,37.54470444,126.88251495
2650,2650.위례22단지 2208동 다리앞,5776,1730,534,1414,0.2995152354570637,0.0924515235457063,0.2448060941828254,0,0,37.47854996,127.13813782
993,993.은평뉴타운 은뜨락아파트앞,5772,677,1098,1440,0.1172903672903672,0.1902286902286902,0.2494802494802495,0,3,37.63028717,126.91956329
822,822. 이촌1동 마을공원,5764,968,1243,1384,0.1679389312977099,0.215648854961832,0.2401110340041637,0,1,37.52202606,126.96618652
4401,4401.뚝섬유수지 공영주차장,5741,647,1094,1595,0.1126981362132032,0.1905591360390175,0.2778261626894269,0,3,37.55018234,127.042099
1348,1348. 성북제일새마을금고 본점 앞,5732,904,978,1488,0.1577110956036287,0.1706210746685275,0.2595952547103978,0,3,37.60475159,127.02275848
4390,4390. 신답역 1번출구,5732,994,1813,973,0.1734124214933705,0.3162944870900209,0.1697487787857641,0,1,37.57045364,127.04694366
1973,1973. 오리로와 서해안도로 교차로 앞,5731,1060,686,1439,0.184958994939801,0.1196998778572674,0.2510905601116733,0,0,37.48859787,126.83649445
1049,1049. 강일리버파크 10단지,5731,1345,513,1461,0.2346885360321061,0.089513173966149,0.2549293317047635,0,0,37.561203,127.18026733
160,160. 북아현동 가구거리,5730,710,1230,1401,0.1239092495636998,0.2146596858638743,0.2445026178010471,0,1,37.55754852,126.9593811
3644,3644. 상록수아파트,5723,620,807,1749,0.1083347894460947,0.1410099598112877,0.3056089463568058,0,3,37.48276138,127.08042145
4634,4634. 이태원역 3번 출구,5723,220,869,2271,0.0384413769002271,0.1518434387558972,0.396819849729163,0,3,37.53440094,126.99466705
902,902. 진관동 은빛초등학교,5718,1448,616,1544,0.2532353969919552,0.1077299755159146,0.2700244840853445,0,0,37.64310837,126.91822052
2137,2137. KT&G 관악지점,5717,904,791,1579,0.1581248906769284,0.1383592793423124,0.2761938079412279,0,3,37.48490143,126.93653107
1999,1999. 수궁동 성당 주변,5715,605,914,1232,0.1058617672790901,0.1599300087489064,0.2155730533683289,0,1,37.49525833,126.83065796
2312,2312. 청담역 13번 출구 앞,5712,1156,1194,1299,0.2023809523809523,0.2090336134453781,0.2274159663865546,0,1,37.52058029,127.05632782
4801,4801. 충정로역 2호선(엘리베이터 앞),5711,1026,1245,1231,0.1796533006478725,0.2180003502013658,0.2155489406408685,0,1,37.55937576,126.96414185
1436,1436. 동원베네스트 건물 앞,5709,1172,637,1400,0.2052898931511648,0.1115782098441058,0.2452268348222105,0,0,37.60810089,127.10118103
4766,4766. 서소문성지역사박물관,5708,2026,785,1168,0.3549404344779257,0.1375262789067974,0.204625087596356,0,0,37.56024551,126.96878052
1843,1843. 독산고등학교,5689,1402,615,1380,0.2464404992089998,0.1081033573563016,0.2425733872385305,0,0,37.47709656,126.91113281
4469,4469. 거여동 어울림아파트  102동앞,5688,697,1405,1273,0.1225386779184247,0.2470112517580872,0.2238045007032348,0,1,37.49198532,127.14373016
4837,4837. 양원지구 힐데스하임 앞,5687,1323,813,1475,0.2326358361174609,0.1429576226481449,0.2593634605240021,0,0,37.60924149,127.1062088
850,850.KCC용산웰츠(WELLTZ)타워,5669,1170,729,1621,0.2063856059269712,0.1285941083083436,0.2859410830834362,0,0,37.53739929,126.96892548
869,869.노들섬 동측 앞,5662,346,1095,2284,0.0611091487107029,0.1933945602260685,0.4033910279053338,0,3,37.51729584,126.95914459
4346,4346.장학재단빌딩 앞,5649,492,1692,1117,0.0870950610727562,0.2995220392989909,0.1977341122322534,0,1,37.4997139,127.01212311
1360,1360. 정릉역,5646,857,709,1476,0.1517888770811193,0.1255756287637265,0.2614240170031881,0,3,37.60309601,127.01350403
3690,3690. 강일역 4번출구,5638,1130,1681,1004,0.2004256828662646,0.2981553742461866,0.1780773323873714,0,1,37.55707169,127.17514038
1537,1537. 북한산 우이역,5633,377,675,2184,0.0669270371027871,0.1198295757145393,0.3877152494230428,0,3,37.66366577,127.01242828
4834,4834. 용마복지센터 앞,5622,544,848,1198,0.0967627178939879,0.1508360014229811,0.2130914265385983,0,3,37.58686447,127.09532166
2280,2280. 서울서초고용센터앞,5611,1045,1395,1121,0.1862413117091427,0.2486187845303867,0.1997861343788985,0,1,37.48416138,127.01097107
4929,4929. 투썸플레이스 강남청담점 앞,5585,627,1773,1184,0.1122649955237242,0.3174574753804834,0.2119964189794091,0,1,37.52464676,127.04914856
3647,3647. 구룡역 1번 출구,5565,1287,1225,907,0.231266846361186,0.220125786163522,0.1629829290206648,0,1,37.48642349,127.05931854
2518,2518. 서초동 현대아파트 앞,5564,1087,1109,1219,0.1953630481667864,0.1993170381020848,0.2190869877785765,0,1,37.48731613,127.02489471
466,466.롯데호텔,5558,536,1266,1081,0.096437567470313,0.2277797768981648,0.1944944224541201,0,1,37.56584167,126.97981262
3646,3646. 선정릉역 4번 출구,5558,737,1505,1175,0.1326016552716804,0.2707808564231738,0.2114069809283915,0,1,37.5097847,127.04277039
4152,4152. 상도효성해링턴플레이스,5545,685,760,1465,0.1235347159603246,0.1370604147880973,0.2642019837691614,0,3,37.50543213,126.94151306
164,164. 북가좌1동 주민센터 ,5543,1531,561,1419,0.2762042215406819,0.1012087317337182,0.2559985567382284,0,0,37.57447815,126.91004944
2352,2352. 서울본부세관(건설회관 앞),5536,397,1894,735,0.0717124277456647,0.3421242774566474,0.1327673410404624,0,2,37.51758957,127.03502655
4641,4641. 아메리칸센터,5535,515,1243,1434,0.0930442637759711,0.2245709123757904,0.2590785907859078,0,3,37.54039001,126.97349548
2535,2535.신반포역 3번출구 뒤,5525,876,838,1656,0.158552036199095,0.1516742081447963,0.2997285067873303,0,3,37.50362396,126.99732208
5778,5778. 북위례3,5523,641,748,1693,0.1160601122578308,0.1354336411370632,0.3065363027340214,0,3,37.48884964,127.15699768
2349,2349. 역삼빌딩 앞(하나은행 옆),5520,633,1181,1179,0.1146739130434782,0.2139492753623188,0.2135869565217391,0,1,37.50154495,127.03856659
3920,3920. 개봉역2번출구 B,5509,1254,817,1342,0.2276275186059176,0.1483027772735523,0.2436013795607188,0,0,37.49555206,126.85697937
2643,2643.풍납중학교 측면,5496,679,1151,1415,0.1235443959243085,0.2094250363901019,0.2574599708879185,0,3,37.52515793,127.11694336
4094,4094.도봉여성센터,5485,931,756,1351,0.1697356426618049,0.1378304466727438,0.2463081130355515,0,0,37.66334915,127.03045654
1967,1967. 참새공원(백곡경노당),5484,1136,580,1393,0.2071480671043034,0.1057622173595915,0.2540116703136397,0,0,37.5051384,126.84433746
4144,4144.시립대학교 박물관 앞,5480,292,1235,900,0.0532846715328467,0.2253649635036496,0.1642335766423357,0,1,37.5832634,127.05721283
1634,1634. 당고개공원 대여소,5478,864,722,1560,0.1577217962760131,0.1317999269806498,0.2847754654983571,0,3,37.66846085,127.07714844
1343,1343. 한성대7번출구 앞,5465,513,685,1606,0.0938700823421774,0.1253430924062214,0.2938700823421775,0,3,37.58924866,127.00737762
364,364. 창신역 1번출구 앞,5461,1094,495,1397,0.2003296099615455,0.0906427394250137,0.2558139534883721,0,0,37.57933426,127.01508331
2083,2083.흑석롯데캐슬에듀포레(107동),5455,1117,682,1484,0.2047662694775435,0.1250229147571036,0.2720439963336388,0,0,37.50470352,126.96073151
4930,4930. 학여울역 1번출구,5452,1429,960,1384,0.262105649303008,0.1760821716801174,0.2538517975055026,0,0,37.49662018,127.07099915
2520,2520.서초1교 (진흥아파트 방면),5451,778,1015,1293,0.1427261053017794,0.1862043661713447,0.2372041827187672,0,1,37.49593353,127.02177429
2364,2364. 도산공원교차로,5448,460,1461,1154,0.0844346549192364,0.2681718061674009,0.2118208516886931,0,1,37.52124023,127.0318985
3310,3310.영락고등학교,5434,960,644,1419,0.1766654398233345,0.1185130658814869,0.2611336032388664,0,0,37.47662735,126.94364166
4762,4762. 국제빌딩,5425,778,1240,785,0.1434101382488479,0.2285714285714285,0.1447004608294931,0,1,37.56693268,126.98258209
2127,2127. 난곡종점,5418,886,508,1436,0.1635289774824658,0.0937615356220007,0.2650424510889627,0,0,37.46488571,126.91947937
192,192. 연서어린이공원,5408,1540,819,1260,0.2847633136094674,0.1514423076923076,0.2329881656804733,0,0,37.57222748,126.92306519
4684,4684. 응암2동주민센터 버스정류장(영락중학교 방면),5398,1232,501,1250,0.2282326787699148,0.0928121526491293,0.2315672471285661,0,0,37.59586716,126.92349243
4280,4280.북가좌2동 주민센터,5397,1139,722,1516,0.2110431721326663,0.1337780248286084,0.2808967945154715,0,0,37.5841713,126.91429138
3799,3799. 국립항공박물관,5395,581,2001,1045,0.1076923076923077,0.3708989805375347,0.1936978683966636,0,2,37.55688477,126.80926514
1547,1547. 꿈의숲 롯데캐슬,5394,1232,679,1492,0.2284019280682239,0.1258806080830552,0.2766036336670374,0,0,37.61775208,127.03570557
1539,1539. 4.19민주묘지역,5385,341,939,1626,0.0633240482822655,0.1743732590529247,0.3019498607242339,0,3,37.64967346,127.01345062
446,446. 상명대입구,5379,503,934,1572,0.0935118051682468,0.1736382227179773,0.2922476296709425,0,3,37.60012817,126.95783234
3602,3602. 한국지역난방공사강남지사,5333,1209,1762,574,0.2267016688543034,0.330395649728108,0.1076317269829364,0,2,37.49229431,127.09433746
1509,1509. 서울북부수도사업소,5330,495,809,1204,0.0928705440900562,0.1517823639774859,0.2258911819887429,0,3,37.63437653,127.03575134
1285,1285. 위례별 유치원 뒤,5328,1459,768,1352,0.2738363363363363,0.1441441441441441,0.2537537537537537,0,0,37.4774704,127.14459229
4840,4840. 서울시 북부병원 앞,5321,683,722,1061,0.1283593309528284,0.135688780304454,0.1993986092839691,0,1,37.60405731,127.10725403
4033,4033. 녹천역 4번 출구 옆,5315,577,985,1465,0.108560677328316,0.1853245531514581,0.2756349952963311,0,3,37.64292908,127.05194855
1725,1725. 창1동주민센터,5313,1252,477,1204,0.235648409561453,0.0897797854319593,0.2266139657444005,0,0,37.6475029,127.04331207
2617,2617. 가락삼환아파트 앞,5311,856,847,1357,0.1611749199774053,0.1594803238561476,0.2555074373940877,0,3,37.49618149,127.13803101
4475,4475. 송파파인타운 4단지 403동,5302,1289,693,1363,0.2431158053564692,0.1307053941908713,0.2570728027159562,0,0,37.48174286,127.12878418
141,141. 연대 대운동장 옆,5300,385,1157,1142,0.0726415094339622,0.2183018867924528,0.2154716981132075,0,1,37.56238174,126.93264771
2380,2380. 봉은사로68길 북측,5294,776,817,1197,0.146581035134114,0.1543256516811484,0.2261050245561012,0,1,37.51169586,127.04934692
467,467.한국은행,5291,161,2125,881,0.0304290304290304,0.4016254016254016,0.1665091665091665,0,2,37.5622139,126.98086548
2616,2616. 거여동 사거리,5290,912,734,1249,0.1724007561436673,0.1387523629489603,0.2361058601134215,0,0,37.49704742,127.14035034
4017,4017. 월계 청백1단지 아파트 정류장,5276,949,644,1587,0.1798711144806671,0.1220621683093252,0.3007960576194086,0,3,37.63459396,127.05206299
3958,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,5275,1258,907,1151,0.2384834123222748,0.1719431279620853,0.2181990521327014,0,0,37.45739746,126.89341736
6189,6189.데시앙플렉스 지식산업센터,5266,558,1434,951,0.1059627800987466,0.2723129510064565,0.1805924800607672,0,1,37.56448364,126.84830475
384,384. 중림동삼거리,5250,1687,681,1282,0.3213333333333333,0.1297142857142857,0.2441904761904761,0,0,37.55978012,126.96850586
2190,2190.도원맨션,5245,447,1019,1510,0.0852240228789323,0.194280266920877,0.2878932316491897,0,3,37.48368835,126.93915558
2027,2027. 중앙대학교 정문 1,5230,303,1133,1281,0.0579349904397705,0.2166347992351816,0.2449330783938814,0,3,37.50704193,126.95915222
468,468.웨스틴 조선호텔,5215,457,1487,932,0.0876318312559923,0.2851390220517737,0.1787152444870565,0,1,37.56415939,126.97948456
5783,5783.성내5교 2,5201,610,933,1749,0.1172851374735627,0.1793885791194001,0.3362814843299365,0,3,37.5018692,127.13741302
4396,4396. 마장축산물시장 서문 인근,5187,882,727,1130,0.1700404858299595,0.1401580875265085,0.217852323115481,0,0,37.56911469,127.03754425
3820,3820. 은천삼거리,5182,585,767,1387,0.1128907757622539,0.1480123504438441,0.2676572751833269,0,3,37.48506546,126.95545959
2510,2510. JW타워,5167,1144,1145,872,0.2214050706406038,0.2215986065415134,0.1687633055931875,0,1,37.48303986,127.02146149
1258,1258. 가락미륭아파트 앞,5166,750,817,1449,0.1451800232288037,0.1581494386372435,0.2804878048780488,0,3,37.49319839,127.1289978
4097,4097.숭미파출소 사거리,5161,1135,741,1209,0.2199186204223987,0.1435768261964735,0.234256926952141,0,0,37.6474762,127.0260849
664,664. 서울시립대 건설공학관,5160,314,1021,1092,0.0608527131782945,0.1978682170542635,0.2116279069767442,0,1,37.58412933,127.05793762
1660,1660. 서울시립과학관,5158,619,764,1302,0.1200077549437766,0.1481194261341605,0.2524234199302055,0,3,37.64207077,127.07662201
964,964. 북한산힐스테이트 7차아파트,5158,906,726,1428,0.175649476541295,0.1407522295463358,0.276851492826677,0,0,37.61654282,126.92512512
4703,4703. 쌍용아파트2단지 정문,5154,833,738,1481,0.1616220411331005,0.1431897555296856,0.2873496313542879,0,3,37.58131409,127.01268005
4581,4581. 국회소통관,5146,648,1188,761,0.1259230470268169,0.2308589195491644,0.1478818499805674,0,1,37.53050232,126.9128952
4278,4278. 홍은2동주민센터,5116,1304,877,907,0.254886630179828,0.1714229867083659,0.1772869429241595,0,0,37.58026886,126.93424988
4815,4815. 중랑데시앙플렉스 앞,5110,857,1773,709,0.1677103718199608,0.3469667318982387,0.1387475538160469,0,2,37.61755371,127.10399628
1349,1349. 월계2교 버스정류장 앞,5109,874,677,1398,0.1710706596202779,0.1325112546486592,0.2736347621843805,0,0,37.62382889,127.05020142
1515,1515. 송천동 주민센터,5084,770,692,1260,0.1514555468135326,0.1361132966168371,0.2478363493312352,0,3,37.61828613,127.02404785
1279,1279. 마천금호어울림 1차아파트 건너편,5076,966,949,1280,0.1903073286052009,0.1869582348305752,0.2521670606776989,0,0,37.49751663,127.15467834
424,424. 롯데하이마트 (상암월드컵점) ,5067,421,1037,1360,0.0830866390369054,0.2046575883165581,0.2684033945135188,0,3,37.57361984,126.8980484
198,198. 충정2교,5049,1150,1008,986,0.2277678748266983,0.1996434937611408,0.1952861952861952,0,0,37.5621376,126.96377563
4941,4941.압구정로 11길,5034,298,937,1858,0.0591974572904251,0.1861342868494239,0.3690901867302344,0,3,37.52594757,127.02082825
1510,1510. 번동주공5단지 관리사무소 앞,5029,825,979,1214,0.1640485185921654,0.1946709087293696,0.2413998806919864,0,1,37.63371658,127.03551483
494,494.신수동주민센터,5013,1237,514,1084,0.2467584280869738,0.1025334131258727,0.2162377817674047,0,0,37.54724503,126.93502808
1479,1479.면목 홈플러스 2 ,5013,353,893,1456,0.0704169160183522,0.1781368442050668,0.2904448434071414,0,3,37.58105469,127.08209229
3521,3521. 현대홈타운 뒷길,5012,943,629,1456,0.1881484437350359,0.1254988028731045,0.2905027932960894,0,0,37.54342651,127.09661865
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),4991,774,1253,853,0.1550791424564215,0.2510518934081346,0.1709076337407333,0,1,37.50166321,127.04297638
2907,2907. 월계중학교,4979,1196,619,850,0.2402088772845953,0.1243221530427796,0.1707170114480819,0,0,37.63074875,127.05310822
1574,1574.송중초등학교 옆,4974,541,774,1260,0.1087655810213108,0.1556091676718938,0.2533172496984318,0,3,37.61669922,127.03049469
3653,3653. 강동리버스트4단지아파트 404동 앞,4972,1637,516,1121,0.329243765084473,0.1037811745776347,0.2254625905068382,0,0,37.57201385,127.17170715
1358,1358. 정릉도서관 앞,4971,636,798,1223,0.1279420639710319,0.1605310802655401,0.2460269563468115,0,3,37.60478973,127.01058197
2356,2356. 강남구청,4970,630,931,1080,0.1267605633802817,0.1873239436619718,0.2173038229376257,0,1,37.51807022,127.04711914
959,959. 구파발10단지 인근,4955,362,689,1586,0.0730575176589303,0.1390514631685166,0.3200807265388496,0,3,37.6436615,126.91455841
6172,6172. 가양5단지아파트,4940,1392,637,965,0.2817813765182186,0.1289473684210526,0.1953441295546558,0,0,37.56447983,126.85464478
4315,4315. 이투스교육 앞,4938,421,1559,981,0.0852571891454029,0.3157148643175375,0.1986634264884568,0,1,37.48389053,127.02905273
1774,1774.정의여중고 버스정류소,4933,899,794,1302,0.1822420433813095,0.1609568214068518,0.2639367524832759,0,0,37.65134811,127.034729
2548,2548.반포1동 자율방범초소 옆,4931,934,844,1271,0.1894139119853985,0.1711620360981545,0.2577570472520787,0,0,37.50847626,127.01676178
489,489.구룡근린공원,4925,983,818,1223,0.1995939086294416,0.1660913705583756,0.2483248730964467,0,0,37.58320236,126.88276672
1161,1161. 강서면허시험장 앞,4925,376,894,813,0.0763451776649746,0.1815228426395939,0.1650761421319797,0,1,37.54969406,126.819664
491,491.월드컵파크 4단지,4923,481,1254,1230,0.0977046516351818,0.2547227300426569,0.2498476538695917,0,1,37.57597733,126.88806915
995,995.은평다목적체육관,4922,963,614,1123,0.1956521739130435,0.1247460381958553,0.2281592848435595,0,0,37.63140869,126.92540741
1652,1652. 파르코 앞,4909,473,1081,1315,0.0963536361784477,0.2202077816255856,0.2678753310246486,0,3,37.68000031,127.05558014
741,741. 화곡로 입구 교차로,4901,602,953,1080,0.122832075086717,0.1944501122219955,0.2203631911854723,0,1,37.53952026,126.82540131
3611,3611. 방죽마을 입구,4890,1041,764,1065,0.212883435582822,0.1562372188139059,0.2177914110429447,0,0,37.47123337,127.10721588
4642,4642. 용산더프라임아파트 101동 앞,4882,847,885,1299,0.1734944694797214,0.1812781646866038,0.2660794756247439,0,3,37.53930283,126.97050476
1714,1714. 도봉문화정보도서관 삼거리,4859,569,981,1309,0.1171022844206626,0.2018933937024079,0.2693969952665157,0,3,37.64463043,127.04460907
3402,3402.이화공영주차장,4847,1181,810,880,0.243655869610068,0.1671136785640602,0.1815556014029296,0,0,37.57660675,127.00556946
2258,2258.구룡사 삼거리,4838,896,1047,1183,0.1852004960727573,0.2164117403885903,0.2445225299710624,0,1,37.47153854,127.05059052
1571,1571.북서울 꿈의 숲 입구,4833,1087,610,1224,0.2249120629008897,0.1262156010759362,0.2532588454376164,0,0,37.62673187,127.03877258
927,927. 연신내역 3번출구 인근,4822,454,748,1248,0.0941518042306097,0.155122355868934,0.2588137702198258,0,3,37.61785507,126.9225235
3802,3802. 관악구민체육센터,4810,1539,471,811,0.3199584199584199,0.0979209979209979,0.1686070686070686,0,0,37.47288132,126.96003723
2024,2024. 상도역 1번출구,4804,754,754,1273,0.1569525395503747,0.1569525395503747,0.2649875104079933,0,3,37.50217819,126.94820404
2545,2545.국립중앙도서관(국제회의장옆),4800,142,1456,1074,0.0295833333333333,0.3033333333333333,0.22375,0,1,37.49721146,127.00427246
6063,6063.NH농협은행(신당역6번출구),4793,347,795,1199,0.0723972459837262,0.1658668892134362,0.2501564781973712,0,3,37.56428146,127.01620483
1757,1757.솔밭공원역 1번출구 앞,4788,440,735,1393,0.0918964076858813,0.1535087719298245,0.2909356725146199,0,3,37.65568542,127.01338196
5780,5780. 송파세무서,4786,414,1608,670,0.0865022983702465,0.3359799414960301,0.1399916422900125,0,2,37.52646255,127.11369324
1992,1992. 구로구배드민턴실내체육관 앞,4784,531,620,975,0.1109949832775919,0.1295986622073578,0.2038043478260869,0,1,37.4917984,126.83242035
2128,2128. 관악구청교차로,4770,520,735,1211,0.1090146750524109,0.1540880503144654,0.2538784067085954,0,3,37.47916412,126.95258331
2818,2818.천왕이펜하우스3단지 앞,4750,1245,535,974,0.2621052631578947,0.1126315789473684,0.2050526315789473,0,0,37.48223877,126.83853149
4761,4761. 중부경찰서앞사거리 건너편,4748,578,1357,945,0.1217354675652906,0.285804549283909,0.1990311710193766,0,1,37.56474304,126.99095154
5763,5763. 세륜초등학교 건너편,4745,447,797,1400,0.094204425711275,0.1679662802950474,0.2950474183350896,0,3,37.51919556,127.13262177
4148,4148.동대문구 장안동 씨젠의료재단,4738,477,825,1245,0.1006753904601097,0.1741241029970451,0.26276910088645,0,3,37.57194519,127.07196045
802,802. 한강진역 2번 출구 앞,4738,684,898,1253,0.1443647108484592,0.1895314478682988,0.2644575770367243,0,3,37.54115295,127.00221252
4627,4627. 효창공원앞역 5번출구 옆,4736,1083,835,1093,0.2286739864864864,0.1763091216216216,0.2307854729729729,0,0,37.53851318,126.96355438
3419,3419.국립어린이과학관,4723,706,902,1141,0.1494812619098031,0.1909803091255558,0.241583739148846,0,1,37.58194733,126.99736786
4924,4924.논현동가구거리,4720,810,1115,804,0.1716101694915254,0.236228813559322,0.1703389830508474,0,1,37.51280975,127.02636719
3649,3649. 구룡역 5번 출구,4715,1343,1171,824,0.2848356309650053,0.248356309650053,0.1747613997879109,0,0,37.48607635,127.05921936
2186,2186. 낙성대입구삼거리,4695,504,718,1326,0.1073482428115016,0.1529286474973376,0.2824281150159744,0,3,37.4788208,126.95960999
3967,3967. 혜명양로원 담장 옆(2),4681,924,753,854,0.1973937192907498,0.1608630634479812,0.1824396496475112,0,0,37.45191956,126.91375732
4086,4086. 도봉로 534,4678,1004,489,1040,0.2146216331765711,0.1045318512184694,0.2223172295852928,0,0,37.6529541,127.03754425
2283,2283. 그룹한빌딩옆,4668,608,998,1085,0.130248500428449,0.2137960582690659,0.232433590402742,0,1,37.48652649,126.98916626
3917,3917. 성공회대학교,4662,490,844,902,0.1051051051051051,0.181038181038181,0.1934791934791934,0,1,37.48859024,126.82478333
671,671.대광빌딩,4653,452,785,1264,0.0971416290565226,0.1687083601977219,0.2716526971846121,0,3,37.57734299,127.02337646
4885,4885. 가든파이브 리빙관,4652,455,1176,1155,0.0978073946689595,0.2527944969905417,0.248280309544282,0,1,37.47709656,127.123703
1868,1868.우리은행 시흥남자동화점 앞,4627,1019,549,1160,0.2202290901231899,0.1186513939917873,0.2507023989626107,0,0,37.44785309,126.90288544
137,137. 신촌기차역입구 교차로,4603,228,974,1364,0.0495329133174016,0.211601129698023,0.2963284814251575,0,3,37.55681229,126.9431839
2825,2825.초롱타운 앞,4602,1204,539,988,0.2616253802694481,0.1171229900043459,0.2146892655367231,0,0,37.49545288,126.88039398
